"Kod";"Nazwa";"Miesiące";"Rodzaje towarów i usług";"Cena i wskaźniki";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
1000000;"ŁÓDZKIE";"marzec";"pomarańcze - za 1kg";"cena";"2019";5,95;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"pomarańcze - za 1kg";"cena";"2006";;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"pomarańcze - za 1kg";"cena";"2007";;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"pomarańcze - za 1kg";"cena";"2008";;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"pomarańcze - za 1kg";"cena";"2009";;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"pomarańcze - za 1kg";"cena";"2010";;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"pomarańcze - za 1kg";"cena";"2011";;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"pomarańcze - za 1kg";"cena";"2012";;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"pomarańcze - za 1kg";"cena";"2013";5,29;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"pomarańcze - za 1kg";"cena";"2014";5,20;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"pomarańcze - za 1kg";"cena";"2015";5,14;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"pomarańcze - za 1kg";"cena";"2016";5,39;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"pomarańcze - za 1kg";"cena";"2017";5,92;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"pomarańcze - za 1kg";"cena";"2018";5,60;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"pomarańcze - za 1kg";"cena";"2019";5,76;"zł";"";
1000000;"ŁÓDZKIE";"maj";"pomarańcze - za 1kg";"cena";"2006";;"zł";"";
1000000;"ŁÓDZKIE";"maj";"pomarańcze - za 1kg";"cena";"2007";;"zł";"";
1000000;"ŁÓDZKIE";"maj";"pomarańcze - za 1kg";"cena";"2008";;"zł";"";
1000000;"ŁÓDZKIE";"maj";"pomarańcze - za 1kg";"cena";"2009";;"zł";"";
1000000;"ŁÓDZKIE";"maj";"pomarańcze - za 1kg";"cena";"2010";;"zł";"";
1000000;"ŁÓDZKIE";"maj";"pomarańcze - za 1kg";"cena";"2011";;"zł";"";
1000000;"ŁÓDZKIE";"maj";"pomarańcze - za 1kg";"cena";"2012";;"zł";"";
1000000;"ŁÓDZKIE";"maj";"pomarańcze - za 1kg";"cena";"2013";5,51;"zł";"";
1000000;"ŁÓDZKIE";"maj";"pomarańcze - za 1kg";"cena";"2014";5,27;"zł";"";
1000000;"ŁÓDZKIE";"maj";"pomarańcze - za 1kg";"cena";"2015";5,13;"zł";"";
1000000;"ŁÓDZKIE";"maj";"pomarańcze - za 1kg";"cena";"2016";5,70;"zł";"";
1000000;"ŁÓDZKIE";"maj";"pomarańcze - za 1kg";"cena";"2017";6,33;"zł";"";
1000000;"ŁÓDZKIE";"maj";"pomarańcze - za 1kg";"cena";"2018";5,76;"zł";"";
1000000;"ŁÓDZKIE";"maj";"pomarańcze - za 1kg";"cena";"2019";5,85;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"pomarańcze - za 1kg";"cena";"2006";;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"pomarańcze - za 1kg";"cena";"2007";;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"pomarańcze - za 1kg";"cena";"2008";;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"pomarańcze - za 1kg";"cena";"2009";;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"pomarańcze - za 1kg";"cena";"2010";;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"pomarańcze - za 1kg";"cena";"2011";;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"pomarańcze - za 1kg";"cena";"2012";;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"pomarańcze - za 1kg";"cena";"2013";5,83;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"pomarańcze - za 1kg";"cena";"2014";5,48;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"pomarańcze - za 1kg";"cena";"2015";5,32;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"pomarańcze - za 1kg";"cena";"2016";6,04;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"pomarańcze - za 1kg";"cena";"2017";6,62;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"pomarańcze - za 1kg";"cena";"2018";5,98;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"pomarańcze - za 1kg";"cena";"2019";6,29;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"pomarańcze - za 1kg";"cena";"2006";;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"pomarańcze - za 1kg";"cena";"2007";;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"pomarańcze - za 1kg";"cena";"2008";;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"pomarańcze - za 1kg";"cena";"2009";;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"pomarańcze - za 1kg";"cena";"2010";;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"pomarańcze - za 1kg";"cena";"2011";;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"pomarańcze - za 1kg";"cena";"2012";;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"pomarańcze - za 1kg";"cena";"2013";6,47;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"pomarańcze - za 1kg";"cena";"2014";5,44;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"pomarańcze - za 1kg";"cena";"2015";5,67;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"pomarańcze - za 1kg";"cena";"2016";6,40;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"pomarańcze - za 1kg";"cena";"2017";6,76;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"pomarańcze - za 1kg";"cena";"2018";6,22;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"pomarańcze - za 1kg";"cena";"2019";6,22;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"pomarańcze - za 1kg";"cena";"2006";;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"pomarańcze - za 1kg";"cena";"2007";;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"pomarańcze - za 1kg";"cena";"2008";;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"pomarańcze - za 1kg";"cena";"2009";;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"pomarańcze - za 1kg";"cena";"2010";;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"pomarańcze - za 1kg";"cena";"2011";;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"pomarańcze - za 1kg";"cena";"2012";;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"pomarańcze - za 1kg";"cena";"2013";6,69;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"pomarańcze - za 1kg";"cena";"2014";5,81;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"pomarańcze - za 1kg";"cena";"2015";6,37;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"pomarańcze - za 1kg";"cena";"2016";6,36;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"pomarańcze - za 1kg";"cena";"2017";7,25;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"pomarańcze - za 1kg";"cena";"2018";6,59;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"pomarańcze - za 1kg";"cena";"2019";6,49;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"pomarańcze - za 1kg";"cena";"2006";;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"pomarańcze - za 1kg";"cena";"2007";;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"pomarańcze - za 1kg";"cena";"2008";;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"pomarańcze - za 1kg";"cena";"2009";;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"pomarańcze - za 1kg";"cena";"2010";;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"pomarańcze - za 1kg";"cena";"2011";;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"pomarańcze - za 1kg";"cena";"2012";;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"pomarańcze - za 1kg";"cena";"2013";6,70;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"pomarańcze - za 1kg";"cena";"2014";6,03;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"pomarańcze - za 1kg";"cena";"2015";6,47;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"pomarańcze - za 1kg";"cena";"2016";6,06;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"pomarańcze - za 1kg";"cena";"2017";7,11;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"pomarańcze - za 1kg";"cena";"2018";6,63;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"pomarańcze - za 1kg";"cena";"2019";6,61;"zł";"";
1000000;"ŁÓDZKIE";"październik";"pomarańcze - za 1kg";"cena";"2006";;"zł";"";
1000000;"ŁÓDZKIE";"październik";"pomarańcze - za 1kg";"cena";"2007";;"zł";"";
1000000;"ŁÓDZKIE";"październik";"pomarańcze - za 1kg";"cena";"2008";;"zł";"";
1000000;"ŁÓDZKIE";"październik";"pomarańcze - za 1kg";"cena";"2009";;"zł";"";
1000000;"ŁÓDZKIE";"październik";"pomarańcze - za 1kg";"cena";"2010";;"zł";"";
1000000;"ŁÓDZKIE";"październik";"pomarańcze - za 1kg";"cena";"2011";;"zł";"";
1000000;"ŁÓDZKIE";"październik";"pomarańcze - za 1kg";"cena";"2012";;"zł";"";
1000000;"ŁÓDZKIE";"październik";"pomarańcze - za 1kg";"cena";"2013";6,22;"zł";"";
1000000;"ŁÓDZKIE";"październik";"pomarańcze - za 1kg";"cena";"2014";5,92;"zł";"";
1000000;"ŁÓDZKIE";"październik";"pomarańcze - za 1kg";"cena";"2015";6,36;"zł";"";
1000000;"ŁÓDZKIE";"październik";"pomarańcze - za 1kg";"cena";"2016";6,49;"zł";"";
1000000;"ŁÓDZKIE";"październik";"pomarańcze - za 1kg";"cena";"2017";7,15;"zł";"";
1000000;"ŁÓDZKIE";"październik";"pomarańcze - za 1kg";"cena";"2018";6,61;"zł";"";
1000000;"ŁÓDZKIE";"październik";"pomarańcze - za 1kg";"cena";"2019";6,57;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"pomarańcze - za 1kg";"cena";"2006";;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"pomarańcze - za 1kg";"cena";"2007";;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"pomarańcze - za 1kg";"cena";"2008";;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"pomarańcze - za 1kg";"cena";"2009";;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"pomarańcze - za 1kg";"cena";"2010";;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"pomarańcze - za 1kg";"cena";"2011";;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"pomarańcze - za 1kg";"cena";"2012";;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"pomarańcze - za 1kg";"cena";"2013";6,04;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"pomarańcze - za 1kg";"cena";"2014";5,76;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"pomarańcze - za 1kg";"cena";"2015";6,27;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"pomarańcze - za 1kg";"cena";"2016";6,75;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"pomarańcze - za 1kg";"cena";"2017";6,53;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"pomarańcze - za 1kg";"cena";"2018";6,19;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"pomarańcze - za 1kg";"cena";"2019";6,47;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"pomarańcze - za 1kg";"cena";"2006";;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"pomarańcze - za 1kg";"cena";"2007";;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"pomarańcze - za 1kg";"cena";"2008";;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"pomarańcze - za 1kg";"cena";"2009";;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"pomarańcze - za 1kg";"cena";"2010";;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"pomarańcze - za 1kg";"cena";"2011";;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"pomarańcze - za 1kg";"cena";"2012";;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"pomarańcze - za 1kg";"cena";"2013";5,46;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"pomarańcze - za 1kg";"cena";"2014";5,23;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"pomarańcze - za 1kg";"cena";"2015";5,65;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"pomarańcze - za 1kg";"cena";"2016";6,12;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"pomarańcze - za 1kg";"cena";"2017";5,78;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"pomarańcze - za 1kg";"cena";"2018";5,89;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"pomarańcze - za 1kg";"cena";"2019";6,23;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"pomarańcze - za 1kg";"cena";"2006";;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"pomarańcze - za 1kg";"cena";"2007";;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"pomarańcze - za 1kg";"cena";"2008";;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"pomarańcze - za 1kg";"cena";"2009";;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"pomarańcze - za 1kg";"cena";"2010";;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"pomarańcze - za 1kg";"cena";"2011";;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"pomarańcze - za 1kg";"cena";"2012";;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"pomarańcze - za 1kg";"cena";"2013";5,42;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"pomarańcze - za 1kg";"cena";"2014";4,53;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"pomarańcze - za 1kg";"cena";"2015";4,56;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"pomarańcze - za 1kg";"cena";"2016";4,70;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"pomarańcze - za 1kg";"cena";"2017";5,55;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"pomarańcze - za 1kg";"cena";"2018";5,66;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"pomarańcze - za 1kg";"cena";"2019";5,34;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"pomarańcze - za 1kg";"cena";"2006";;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"pomarańcze - za 1kg";"cena";"2007";;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"pomarańcze - za 1kg";"cena";"2008";;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"pomarańcze - za 1kg";"cena";"2009";;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"pomarańcze - za 1kg";"cena";"2010";;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"pomarańcze - za 1kg";"cena";"2011";;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"pomarańcze - za 1kg";"cena";"2012";;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"pomarańcze - za 1kg";"cena";"2013";5,09;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"pomarańcze - za 1kg";"cena";"2014";4,49;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"pomarańcze - za 1kg";"cena";"2015";4,68;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"pomarańcze - za 1kg";"cena";"2016";4,71;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"pomarańcze - za 1kg";"cena";"2017";5,25;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"pomarańcze - za 1kg";"cena";"2018";5,55;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"pomarańcze - za 1kg";"cena";"2019";4,98;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"pomarańcze - za 1kg";"cena";"2006";;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"pomarańcze - za 1kg";"cena";"2007";;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"pomarańcze - za 1kg";"cena";"2008";;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"pomarańcze - za 1kg";"cena";"2009";;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"pomarańcze - za 1kg";"cena";"2010";;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"pomarańcze - za 1kg";"cena";"2011";;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"pomarańcze - za 1kg";"cena";"2012";;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"pomarańcze - za 1kg";"cena";"2013";4,58;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"pomarańcze - za 1kg";"cena";"2014";4,72;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"pomarańcze - za 1kg";"cena";"2015";4,60;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"pomarańcze - za 1kg";"cena";"2016";4,84;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"pomarańcze - za 1kg";"cena";"2017";5,13;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"pomarańcze - za 1kg";"cena";"2018";5,81;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"pomarańcze - za 1kg";"cena";"2019";5,53;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"pomarańcze - za 1kg";"cena";"2006";;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"pomarańcze - za 1kg";"cena";"2007";;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"pomarańcze - za 1kg";"cena";"2008";;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"pomarańcze - za 1kg";"cena";"2009";;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"pomarańcze - za 1kg";"cena";"2010";;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"pomarańcze - za 1kg";"cena";"2011";;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"pomarańcze - za 1kg";"cena";"2012";;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"pomarańcze - za 1kg";"cena";"2013";4,85;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"pomarańcze - za 1kg";"cena";"2014";4,88;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"pomarańcze - za 1kg";"cena";"2015";4,59;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"pomarańcze - za 1kg";"cena";"2016";4,94;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"pomarańcze - za 1kg";"cena";"2017";5,21;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"pomarańcze - za 1kg";"cena";"2018";5,40;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"pomarańcze - za 1kg";"cena";"2019";4,95;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"pomarańcze - za 1kg";"cena";"2006";;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"pomarańcze - za 1kg";"cena";"2007";;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"pomarańcze - za 1kg";"cena";"2008";;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"pomarańcze - za 1kg";"cena";"2009";;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"pomarańcze - za 1kg";"cena";"2010";;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"pomarańcze - za 1kg";"cena";"2011";;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"pomarańcze - za 1kg";"cena";"2012";;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"pomarańcze - za 1kg";"cena";"2013";5,09;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"pomarańcze - za 1kg";"cena";"2014";5,00;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"pomarańcze - za 1kg";"cena";"2015";4,83;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"pomarańcze - za 1kg";"cena";"2016";5,07;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"pomarańcze - za 1kg";"cena";"2017";5,37;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"pomarańcze - za 1kg";"cena";"2018";5,79;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"pomarańcze - za 1kg";"cena";"2019";5,37;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"pomarańcze - za 1kg";"cena";"2006";;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"pomarańcze - za 1kg";"cena";"2007";;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"pomarańcze - za 1kg";"cena";"2008";;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"pomarańcze - za 1kg";"cena";"2009";;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"pomarańcze - za 1kg";"cena";"2010";;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"pomarańcze - za 1kg";"cena";"2011";;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"pomarańcze - za 1kg";"cena";"2012";;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"pomarańcze - za 1kg";"cena";"2013";5,92;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"pomarańcze - za 1kg";"cena";"2014";4,97;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"pomarańcze - za 1kg";"cena";"2015";5,00;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"pomarańcze - za 1kg";"cena";"2016";5,48;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"pomarańcze - za 1kg";"cena";"2017";5,43;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"pomarańcze - za 1kg";"cena";"2018";5,90;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"pomarańcze - za 1kg";"cena";"2019";5,65;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"pomarańcze - za 1kg";"cena";"2006";;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"pomarańcze - za 1kg";"cena";"2007";;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"pomarańcze - za 1kg";"cena";"2008";;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"pomarańcze - za 1kg";"cena";"2009";;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"pomarańcze - za 1kg";"cena";"2010";;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"pomarańcze - za 1kg";"cena";"2011";;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"pomarańcze - za 1kg";"cena";"2012";;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"pomarańcze - za 1kg";"cena";"2013";6,29;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"pomarańcze - za 1kg";"cena";"2014";5,31;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"pomarańcze - za 1kg";"cena";"2015";5,21;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"pomarańcze - za 1kg";"cena";"2016";5,85;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"pomarańcze - za 1kg";"cena";"2017";5,97;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"pomarańcze - za 1kg";"cena";"2018";6,24;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"pomarańcze - za 1kg";"cena";"2019";5,99;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"pomarańcze - za 1kg";"cena";"2006";;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"pomarańcze - za 1kg";"cena";"2007";;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"pomarańcze - za 1kg";"cena";"2008";;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"pomarańcze - za 1kg";"cena";"2009";;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"pomarańcze - za 1kg";"cena";"2010";;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"pomarańcze - za 1kg";"cena";"2011";;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"pomarańcze - za 1kg";"cena";"2012";;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"pomarańcze - za 1kg";"cena";"2013";6,98;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"pomarańcze - za 1kg";"cena";"2014";5,52;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"pomarańcze - za 1kg";"cena";"2015";6,00;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"pomarańcze - za 1kg";"cena";"2016";5,92;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"pomarańcze - za 1kg";"cena";"2017";6,47;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"pomarańcze - za 1kg";"cena";"2018";6,62;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"pomarańcze - za 1kg";"cena";"2019";6,07;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"pomarańcze - za 1kg";"cena";"2006";;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"pomarańcze - za 1kg";"cena";"2007";;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"pomarańcze - za 1kg";"cena";"2008";;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"pomarańcze - za 1kg";"cena";"2009";;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"pomarańcze - za 1kg";"cena";"2010";;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"pomarańcze - za 1kg";"cena";"2011";;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"pomarańcze - za 1kg";"cena";"2012";;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"pomarańcze - za 1kg";"cena";"2013";6,73;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"pomarańcze - za 1kg";"cena";"2014";5,77;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"pomarańcze - za 1kg";"cena";"2015";6,18;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"pomarańcze - za 1kg";"cena";"2016";6,00;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"pomarańcze - za 1kg";"cena";"2017";6,36;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"pomarańcze - za 1kg";"cena";"2018";6,57;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"pomarańcze - za 1kg";"cena";"2019";6,28;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"pomarańcze - za 1kg";"cena";"2006";;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"pomarańcze - za 1kg";"cena";"2007";;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"pomarańcze - za 1kg";"cena";"2008";;"zł";"";
