"Kod";"Nazwa";"Miesiące";"Rodzaje towarów i usług";"Cena i wskaźniki";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
1000000;"ŁÓDZKIE";"marzec";"cytryny - za 1 kg";"cena";"2016";8,02;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"cytryny - za 1 kg";"cena";"2017";6,65;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"cytryny - za 1 kg";"cena";"2018";7,28;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"cytryny - za 1 kg";"cena";"2019";7,20;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"cytryny - za 1 kg";"cena";"2006";4,42;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"cytryny - za 1 kg";"cena";"2007";4,38;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"cytryny - za 1 kg";"cena";"2008";8,57;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"cytryny - za 1 kg";"cena";"2009";5,14;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"cytryny - za 1 kg";"cena";"2010";6,03;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"cytryny - za 1 kg";"cena";"2011";5,34;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"cytryny - za 1 kg";"cena";"2012";5,37;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"cytryny - za 1 kg";"cena";"2013";6,34;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"cytryny - za 1 kg";"cena";"2014";6,04;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"cytryny - za 1 kg";"cena";"2015";5,73;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"cytryny - za 1 kg";"cena";"2016";8,42;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"cytryny - za 1 kg";"cena";"2017";6,89;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"cytryny - za 1 kg";"cena";"2018";7,25;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"cytryny - za 1 kg";"cena";"2019";6,76;"zł";"";
1000000;"ŁÓDZKIE";"maj";"cytryny - za 1 kg";"cena";"2006";4,45;"zł";"";
1000000;"ŁÓDZKIE";"maj";"cytryny - za 1 kg";"cena";"2007";4,49;"zł";"";
1000000;"ŁÓDZKIE";"maj";"cytryny - za 1 kg";"cena";"2008";9,02;"zł";"";
1000000;"ŁÓDZKIE";"maj";"cytryny - za 1 kg";"cena";"2009";5,05;"zł";"";
1000000;"ŁÓDZKIE";"maj";"cytryny - za 1 kg";"cena";"2010";6,16;"zł";"";
1000000;"ŁÓDZKIE";"maj";"cytryny - za 1 kg";"cena";"2011";5,30;"zł";"";
1000000;"ŁÓDZKIE";"maj";"cytryny - za 1 kg";"cena";"2012";5,89;"zł";"";
1000000;"ŁÓDZKIE";"maj";"cytryny - za 1 kg";"cena";"2013";7,29;"zł";"";
1000000;"ŁÓDZKIE";"maj";"cytryny - za 1 kg";"cena";"2014";7,02;"zł";"";
1000000;"ŁÓDZKIE";"maj";"cytryny - za 1 kg";"cena";"2015";6,35;"zł";"";
1000000;"ŁÓDZKIE";"maj";"cytryny - za 1 kg";"cena";"2016";11,61;"zł";"";
1000000;"ŁÓDZKIE";"maj";"cytryny - za 1 kg";"cena";"2017";8,71;"zł";"";
1000000;"ŁÓDZKIE";"maj";"cytryny - za 1 kg";"cena";"2018";8,79;"zł";"";
1000000;"ŁÓDZKIE";"maj";"cytryny - za 1 kg";"cena";"2019";7,32;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"cytryny - za 1 kg";"cena";"2006";4,46;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"cytryny - za 1 kg";"cena";"2007";4,58;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"cytryny - za 1 kg";"cena";"2008";9,16;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"cytryny - za 1 kg";"cena";"2009";5,24;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"cytryny - za 1 kg";"cena";"2010";7,22;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"cytryny - za 1 kg";"cena";"2011";5,87;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"cytryny - za 1 kg";"cena";"2012";6,72;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"cytryny - za 1 kg";"cena";"2013";8,09;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"cytryny - za 1 kg";"cena";"2014";7,77;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"cytryny - za 1 kg";"cena";"2015";7,61;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"cytryny - za 1 kg";"cena";"2016";13,85;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"cytryny - za 1 kg";"cena";"2017";9,68;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"cytryny - za 1 kg";"cena";"2018";10,92;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"cytryny - za 1 kg";"cena";"2019";7,96;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"cytryny - za 1 kg";"cena";"2006";4,54;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"cytryny - za 1 kg";"cena";"2007";4,61;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"cytryny - za 1 kg";"cena";"2008";7,76;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"cytryny - za 1 kg";"cena";"2009";5,22;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"cytryny - za 1 kg";"cena";"2010";7,29;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"cytryny - za 1 kg";"cena";"2011";6,30;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"cytryny - za 1 kg";"cena";"2012";7,67;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"cytryny - za 1 kg";"cena";"2013";7,63;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"cytryny - za 1 kg";"cena";"2014";8,16;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"cytryny - za 1 kg";"cena";"2015";8,62;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"cytryny - za 1 kg";"cena";"2016";14,27;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"cytryny - za 1 kg";"cena";"2017";9,27;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"cytryny - za 1 kg";"cena";"2018";10,86;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"cytryny - za 1 kg";"cena";"2019";8,12;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"cytryny - za 1 kg";"cena";"2006";4,47;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"cytryny - za 1 kg";"cena";"2007";4,47;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"cytryny - za 1 kg";"cena";"2008";6,70;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"cytryny - za 1 kg";"cena";"2009";5,59;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"cytryny - za 1 kg";"cena";"2010";9,43;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"cytryny - za 1 kg";"cena";"2011";6,22;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"cytryny - za 1 kg";"cena";"2012";7,58;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"cytryny - za 1 kg";"cena";"2013";7,69;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"cytryny - za 1 kg";"cena";"2014";10,80;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"cytryny - za 1 kg";"cena";"2015";9,68;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"cytryny - za 1 kg";"cena";"2016";14,73;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"cytryny - za 1 kg";"cena";"2017";9,07;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"cytryny - za 1 kg";"cena";"2018";11,00;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"cytryny - za 1 kg";"cena";"2019";8,30;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"cytryny - za 1 kg";"cena";"2006";4,37;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"cytryny - za 1 kg";"cena";"2007";4,76;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"cytryny - za 1 kg";"cena";"2008";6,11;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"cytryny - za 1 kg";"cena";"2009";7,30;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"cytryny - za 1 kg";"cena";"2010";9,99;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"cytryny - za 1 kg";"cena";"2011";6,10;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"cytryny - za 1 kg";"cena";"2012";7,57;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"cytryny - za 1 kg";"cena";"2013";8,95;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"cytryny - za 1 kg";"cena";"2014";13,33;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"cytryny - za 1 kg";"cena";"2015";10,27;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"cytryny - za 1 kg";"cena";"2016";13,16;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"cytryny - za 1 kg";"cena";"2017";8,78;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"cytryny - za 1 kg";"cena";"2018";11,19;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"cytryny - za 1 kg";"cena";"2019";8,06;"zł";"";
1000000;"ŁÓDZKIE";"październik";"cytryny - za 1 kg";"cena";"2006";4,38;"zł";"";
1000000;"ŁÓDZKIE";"październik";"cytryny - za 1 kg";"cena";"2007";5,43;"zł";"";
1000000;"ŁÓDZKIE";"październik";"cytryny - za 1 kg";"cena";"2008";6,02;"zł";"";
1000000;"ŁÓDZKIE";"październik";"cytryny - za 1 kg";"cena";"2009";6,79;"zł";"";
1000000;"ŁÓDZKIE";"październik";"cytryny - za 1 kg";"cena";"2010";8,40;"zł";"";
1000000;"ŁÓDZKIE";"październik";"cytryny - za 1 kg";"cena";"2011";5,90;"zł";"";
1000000;"ŁÓDZKIE";"październik";"cytryny - za 1 kg";"cena";"2012";7,16;"zł";"";
1000000;"ŁÓDZKIE";"październik";"cytryny - za 1 kg";"cena";"2013";7,47;"zł";"";
1000000;"ŁÓDZKIE";"październik";"cytryny - za 1 kg";"cena";"2014";8,10;"zł";"";
1000000;"ŁÓDZKIE";"październik";"cytryny - za 1 kg";"cena";"2015";8,23;"zł";"";
1000000;"ŁÓDZKIE";"październik";"cytryny - za 1 kg";"cena";"2016";8,19;"zł";"";
1000000;"ŁÓDZKIE";"październik";"cytryny - za 1 kg";"cena";"2017";8,36;"zł";"";
1000000;"ŁÓDZKIE";"październik";"cytryny - za 1 kg";"cena";"2018";8,44;"zł";"";
1000000;"ŁÓDZKIE";"październik";"cytryny - za 1 kg";"cena";"2019";8,30;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"cytryny - za 1 kg";"cena";"2006";4,45;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"cytryny - za 1 kg";"cena";"2007";6,88;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"cytryny - za 1 kg";"cena";"2008";6,29;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"cytryny - za 1 kg";"cena";"2009";6,02;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"cytryny - za 1 kg";"cena";"2010";6,41;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"cytryny - za 1 kg";"cena";"2011";5,57;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"cytryny - za 1 kg";"cena";"2012";6,93;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"cytryny - za 1 kg";"cena";"2013";6,91;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"cytryny - za 1 kg";"cena";"2014";7,10;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"cytryny - za 1 kg";"cena";"2015";7,47;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"cytryny - za 1 kg";"cena";"2016";7,33;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"cytryny - za 1 kg";"cena";"2017";7,90;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"cytryny - za 1 kg";"cena";"2018";7,31;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"cytryny - za 1 kg";"cena";"2019";8,07;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"cytryny - za 1 kg";"cena";"2006";4,39;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"cytryny - za 1 kg";"cena";"2007";7,33;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"cytryny - za 1 kg";"cena";"2008";5,71;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"cytryny - za 1 kg";"cena";"2009";5,93;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"cytryny - za 1 kg";"cena";"2010";5,87;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"cytryny - za 1 kg";"cena";"2011";5,46;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"cytryny - za 1 kg";"cena";"2012";6,47;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"cytryny - za 1 kg";"cena";"2013";6,20;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"cytryny - za 1 kg";"cena";"2014";6,31;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"cytryny - za 1 kg";"cena";"2015";7,33;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"cytryny - za 1 kg";"cena";"2016";6,60;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"cytryny - za 1 kg";"cena";"2017";7,45;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"cytryny - za 1 kg";"cena";"2018";6,63;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"cytryny - za 1 kg";"cena";"2019";7,38;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"cytryny - za 1 kg";"cena";"2006";4,86;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"cytryny - za 1 kg";"cena";"2007";4,55;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"cytryny - za 1 kg";"cena";"2008";8,20;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"cytryny - za 1 kg";"cena";"2009";5,31;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"cytryny - za 1 kg";"cena";"2010";6,33;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"cytryny - za 1 kg";"cena";"2011";5,43;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"cytryny - za 1 kg";"cena";"2012";5,24;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"cytryny - za 1 kg";"cena";"2013";6,43;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"cytryny - za 1 kg";"cena";"2014";6,08;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"cytryny - za 1 kg";"cena";"2015";5,86;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"cytryny - za 1 kg";"cena";"2016";7,77;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"cytryny - za 1 kg";"cena";"2017";6,75;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"cytryny - za 1 kg";"cena";"2018";6,85;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"cytryny - za 1 kg";"cena";"2019";6,64;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"cytryny - za 1 kg";"cena";"2006";4,53;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"cytryny - za 1 kg";"cena";"2007";4,55;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"cytryny - za 1 kg";"cena";"2008";8,08;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"cytryny - za 1 kg";"cena";"2009";5,24;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"cytryny - za 1 kg";"cena";"2010";6,14;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"cytryny - za 1 kg";"cena";"2011";5,37;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"cytryny - za 1 kg";"cena";"2012";5,29;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"cytryny - za 1 kg";"cena";"2013";6,43;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"cytryny - za 1 kg";"cena";"2014";6,16;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"cytryny - za 1 kg";"cena";"2015";5,73;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"cytryny - za 1 kg";"cena";"2016";7,92;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"cytryny - za 1 kg";"cena";"2017";6,45;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"cytryny - za 1 kg";"cena";"2018";7,04;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"cytryny - za 1 kg";"cena";"2019";6,29;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"cytryny - za 1 kg";"cena";"2006";4,43;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"cytryny - za 1 kg";"cena";"2007";4,43;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"cytryny - za 1 kg";"cena";"2008";8,18;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"cytryny - za 1 kg";"cena";"2009";5,25;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"cytryny - za 1 kg";"cena";"2010";5,94;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"cytryny - za 1 kg";"cena";"2011";5,03;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"cytryny - za 1 kg";"cena";"2012";5,00;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"cytryny - za 1 kg";"cena";"2013";6,14;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"cytryny - za 1 kg";"cena";"2014";5,96;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"cytryny - za 1 kg";"cena";"2015";5,85;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"cytryny - za 1 kg";"cena";"2016";7,90;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"cytryny - za 1 kg";"cena";"2017";6,44;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"cytryny - za 1 kg";"cena";"2018";7,05;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"cytryny - za 1 kg";"cena";"2019";6,48;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"cytryny - za 1 kg";"cena";"2006";4,33;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"cytryny - za 1 kg";"cena";"2007";4,53;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"cytryny - za 1 kg";"cena";"2008";8,90;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"cytryny - za 1 kg";"cena";"2009";5,13;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"cytryny - za 1 kg";"cena";"2010";5,65;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"cytryny - za 1 kg";"cena";"2011";4,98;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"cytryny - za 1 kg";"cena";"2012";5,30;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"cytryny - za 1 kg";"cena";"2013";6,55;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"cytryny - za 1 kg";"cena";"2014";5,92;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"cytryny - za 1 kg";"cena";"2015";5,89;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"cytryny - za 1 kg";"cena";"2016";8,31;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"cytryny - za 1 kg";"cena";"2017";6,66;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"cytryny - za 1 kg";"cena";"2018";7,03;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"cytryny - za 1 kg";"cena";"2019";6,55;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"cytryny - za 1 kg";"cena";"2006";4,36;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"cytryny - za 1 kg";"cena";"2007";4,55;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"cytryny - za 1 kg";"cena";"2008";9,18;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"cytryny - za 1 kg";"cena";"2009";4,89;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"cytryny - za 1 kg";"cena";"2010";6,27;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"cytryny - za 1 kg";"cena";"2011";5,11;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"cytryny - za 1 kg";"cena";"2012";6,06;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"cytryny - za 1 kg";"cena";"2013";8,03;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"cytryny - za 1 kg";"cena";"2014";7,71;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"cytryny - za 1 kg";"cena";"2015";6,85;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"cytryny - za 1 kg";"cena";"2016";11,60;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"cytryny - za 1 kg";"cena";"2017";8,17;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"cytryny - za 1 kg";"cena";"2018";9,40;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"cytryny - za 1 kg";"cena";"2019";7,16;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"cytryny - za 1 kg";"cena";"2006";4,50;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"cytryny - za 1 kg";"cena";"2007";4,71;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"cytryny - za 1 kg";"cena";"2008";9,15;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"cytryny - za 1 kg";"cena";"2009";5,40;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"cytryny - za 1 kg";"cena";"2010";7,21;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"cytryny - za 1 kg";"cena";"2011";6,01;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"cytryny - za 1 kg";"cena";"2012";7,27;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"cytryny - za 1 kg";"cena";"2013";9,05;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"cytryny - za 1 kg";"cena";"2014";8,71;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"cytryny - za 1 kg";"cena";"2015";8,29;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"cytryny - za 1 kg";"cena";"2016";13,45;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"cytryny - za 1 kg";"cena";"2017";9,28;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"cytryny - za 1 kg";"cena";"2018";11,81;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"cytryny - za 1 kg";"cena";"2019";8,01;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"cytryny - za 1 kg";"cena";"2006";4,52;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"cytryny - za 1 kg";"cena";"2007";4,64;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"cytryny - za 1 kg";"cena";"2008";8,00;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"cytryny - za 1 kg";"cena";"2009";5,49;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"cytryny - za 1 kg";"cena";"2010";7,53;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"cytryny - za 1 kg";"cena";"2011";6,46;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"cytryny - za 1 kg";"cena";"2012";7,96;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"cytryny - za 1 kg";"cena";"2013";8,06;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"cytryny - za 1 kg";"cena";"2014";9,17;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"cytryny - za 1 kg";"cena";"2015";9,38;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"cytryny - za 1 kg";"cena";"2016";14,70;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"cytryny - za 1 kg";"cena";"2017";9,55;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"cytryny - za 1 kg";"cena";"2018";10,97;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"cytryny - za 1 kg";"cena";"2019";7,57;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"cytryny - za 1 kg";"cena";"2006";4,55;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"cytryny - za 1 kg";"cena";"2007";4,69;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"cytryny - za 1 kg";"cena";"2008";6,64;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"cytryny - za 1 kg";"cena";"2009";5,76;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"cytryny - za 1 kg";"cena";"2010";9,31;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"cytryny - za 1 kg";"cena";"2011";6,20;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"cytryny - za 1 kg";"cena";"2012";7,87;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"cytryny - za 1 kg";"cena";"2013";8,16;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"cytryny - za 1 kg";"cena";"2014";12,05;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"cytryny - za 1 kg";"cena";"2015";10,54;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"cytryny - za 1 kg";"cena";"2016";15,34;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"cytryny - za 1 kg";"cena";"2017";9,09;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"cytryny - za 1 kg";"cena";"2018";11,49;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"cytryny - za 1 kg";"cena";"2019";7,92;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"cytryny - za 1 kg";"cena";"2006";4,52;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"cytryny - za 1 kg";"cena";"2007";5,33;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"cytryny - za 1 kg";"cena";"2008";5,58;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"cytryny - za 1 kg";"cena";"2009";7,54;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"cytryny - za 1 kg";"cena";"2010";9,91;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"cytryny - za 1 kg";"cena";"2011";6,05;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"cytryny - za 1 kg";"cena";"2012";7,69;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"cytryny - za 1 kg";"cena";"2013";9,62;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"cytryny - za 1 kg";"cena";"2014";13,90;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"cytryny - za 1 kg";"cena";"2015";10,30;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"cytryny - za 1 kg";"cena";"2016";12,48;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"cytryny - za 1 kg";"cena";"2017";8,34;"zł";"";
